
### Skeleton (220)
FJ3493   FMA4950    vein       Left ascending lumbar vein
FJ2217   FMA13331   vein       Left axillary vein
FJ2218   FMA22910   vein       Left basilic vein
FJ3482   FMA4761    vein       Left brachiocephalic vein
FJ2220   FMA13326   vein       Left cephalic vein
FJ2222   FMA77950   vein       Left circumflex scapular vein
FJ3400   FMA15394   vein       Left colic vein
FJ3429   FMA15394   vein       Left colic vein
FJ3495   FMA15394   vein       Left colic vein
FJ3465   FMA21388   vein       Left common iliac vein
FJ2099   FMA51043   vein       Left deep femoral vein
FJ2229   FMA22913   vein       Left deep palmar venous arch
FJ3484   FMA18886   vein       Left external iliac vein
FJ3522   FMA18886   vein       Left external iliac vein
FJ3523   FMA18886   vein       Left external iliac vein
FJ3524   FMA18886   vein       Left external iliac vein
FJ2102   FMA21189   vein       Left femoral vein
FJ2184   FMA44886   vein       Left fibular vein
FJ2187   FMA44886   vein       Left fibular vein
FJ3500   FMA15399   vein       Left gastric vein
FJ3502   FMA15390   vein       Left gastroepiploic vein
FJ2107   FMA44888   vein       Left genicular vein
FJ2108   FMA44888   vein       Left genicular vein
FJ2124   FMA44888   vein       Left genicular vein
FJ2125   FMA44888   vein       Left genicular vein
FJ2103   FMA21380   vein       Left great saphenous vein
FJ2415   FMA14339   vein       Left hepatic vein
FJ3510   FMA18904   vein       Left iliolumbar vein
FJ3512   FMA21164   vein       Left inferior epigastric vein
FJ3513   FMA18913   vein       Left inferior gluteal vein
FJ2944   FMA49913   vein       Left inferior pulmonary vein
FJ2950   FMA49913   vein       Left inferior pulmonary vein
FJ2955   FMA49913   vein       Left inferior pulmonary vein
FJ3469   FMA18888   vein       Left internal iliac vein
FJ3470   FMA18888   vein       Left internal iliac vein
FJ3471   FMA18888   vein       Left internal iliac vein
FJ3485   FMA4762    vein       Left internal jugular vein
FJ3525   FMA18919   vein       Left internal pudendal vein
FJ2951   FMA9450    vein       Left lateral basal segmental vein
FJ2952   FMA9450    vein       Left lateral basal segmental vein
FJ2953   FMA9450    vein       Left lateral basal segmental vein
FJ2954   FMA9450    vein       Left lateral basal segmental vein
FJ2188   FMA44922   vein       Left lateral circumflex femoral vein
FJ3526   FMA18907   vein       Left lateral sacral vein
FJ2233   FMA71212   vein       Left lateral thoracic vein
FJ2703   FMA4708    vein       Left marginal vein
FJ2704   FMA4708    vein       Left marginal vein
FJ2705   FMA4708    vein       Left marginal vein
FJ2313   FMA22936   vein       Left medial brachial vein
FJ2189   FMA44919   vein       Left medial circumflex femoral vein
FJ2234   FMA22969   vein       Left median antebrachial vein
FJ2235   FMA22965   vein       Left median cubital vein
FJ1988   FMA4786    vein       Left musculophrenic vein
FJ3527   FMA18916   vein       Left obturator vein
FJ2238   FMA22921   vein       Left palmar metacarpal vein
FJ2320   FMA22921   vein       Left palmar metacarpal vein
FJ2323   FMA22921   vein       Left palmar metacarpal vein
FJ2117   FMA44329   vein       Left popliteal vein
FJ1893   FMA15415   vein       Left portal vein
FJ2404   FMA15415   vein       Left portal vein
FJ2945   FMA9451    vein       Left posterior basal segmental vein
FJ2946   FMA9451    vein       Left posterior basal segmental vein
FJ2948   FMA9451    vein       Left posterior basal segmental vein
FJ2949   FMA9451    vein       Left posterior basal segmental vein
FJ2926   FMA9438    vein       Left posterior segmental vein
FJ2927   FMA9438    vein       Left posterior segmental vein
FJ2928   FMA9438    vein       Left posterior segmental vein
FJ2929   FMA9438    vein       Left posterior segmental vein
FJ2939   FMA9438    vein       Left posterior segmental vein
FJ2940   FMA9438    vein       Left posterior segmental vein
FJ2941   FMA9438    vein       Left posterior segmental vein
FJ2942   FMA9438    vein       Left posterior segmental vein
FJ2943   FMA9438    vein       Left posterior segmental vein
FJ2965   FMA9438    vein       Left posterior segmental vein
FJ2118   FMA44339   vein       Left posterior tibial vein
FJ2244   FMA22949   vein       Left radial vein
FJ3477   FMA14336   vein       Left renal vein
FJ3478   FMA14336   vein       Left renal vein
FJ2121   FMA44335   vein       Left small saphenous vein
FJ3486   FMA4763    vein       Left subclavian vein
FJ1987   FMA4951    vein       Left subcostal vein
FJ2247   FMA23115   vein       Left subscapular vein
FJ3426   FMA21386   vein       Left superficial dorsal vein of penis
FJ2122   FMA44341   vein       Left superficial epigastric vein
FJ2249   FMA22916   vein       Left superficial palmar venous arch
FJ3530   FMA4785    vein       Left superior epigastric vein
FJ3531   FMA18910   vein       Left superior gluteal vein
FJ1986   FMA4797    vein       Left superior intercostal vein
FJ2925   FMA49916   vein       Left superior pulmonary vein
FJ2933   FMA49916   vein       Left superior pulmonary vein
FJ3480   FMA14349   vein       Left suprarenal vein
FJ2250   FMA50860   vein       Left suprascapular vein
FJ3533   FMA14345   vein       Left testicular vein
FJ2254   FMA71215   vein       Left thoracodorsal vein
FJ2260   FMA22952   vein       Left ulnar vein
FJ3631   FMA15370   vein       Lumbar vein
FJ3635   FMA15370   vein       Lumbar vein
FJ3128   FMA15429   vein       Medial inferior segmental branch of left portal vein
FJ3084   FMA15801   vein       Medial inferior segmental tributary of middle hepatic vein
FJ3085   FMA15801   vein       Medial inferior segmental tributary of middle hepatic vein
FJ3127   FMA15428   vein       Medial superior segmental branch of left portal vein
FJ3101   FMA15802   vein       Medial superior segmental tributary of left hepatic vein
FJ3541   FMA77168   vein       Median sacral vein
FJ2678   FMA4713    vein       Middle cardiac vein
FJ2679   FMA4713    vein       Middle cardiac vein
FJ2680   FMA4713    vein       Middle cardiac vein
FJ2681   FMA4713    vein       Middle cardiac vein
FJ2682   FMA4713    vein       Middle cardiac vein
FJ2683   FMA4713    vein       Middle cardiac vein
FJ2684   FMA4713    vein       Middle cardiac vein
FJ2685   FMA4713    vein       Middle cardiac vein
FJ2686   FMA4713    vein       Middle cardiac vein
FJ2687   FMA4713    vein       Middle cardiac vein
FJ2688   FMA4713    vein       Middle cardiac vein
FJ2689   FMA4713    vein       Middle cardiac vein
FJ2690   FMA4713    vein       Middle cardiac vein
FJ2691   FMA4713    vein       Middle cardiac vein
FJ3543   FMA15406   vein       Middle colic vein
FJ2414   FMA14340   vein       Middle hepatic vein
FJ3545   FMA15398   vein       Pancreaticoduodenal vein
FJ3646   FMA15398   vein       Pancreaticoduodenal vein
FJ3655   FMA15398   vein       Pancreaticoduodenal vein
FJ2191   FMA44504   vein       Plantar metatarsal vein
FJ2207   FMA44504   vein       Plantar metatarsal vein
FJ2128   FMA44884   vein       Plantar venous arch of left foot
FJ2129   FMA44883   vein       Plantar venous arch of right foot
FJ3111   FMA15424   vein       Posterior inferior segmental branch of right portal vein
FJ3118   FMA15797   vein       Posterior inferior segmental tributary of right hepatic vein
FJ3120   FMA15797   vein       Posterior inferior segmental tributary of right hepatic vein
FJ3037   FMA68944   vein       Posterior part of lateral segmental vein
FJ3038   FMA68944   vein       Posterior part of lateral segmental vein
FJ3039   FMA68944   vein       Posterior part of lateral segmental vein
FJ3112   FMA15423   vein       Posterior superior segmental branch of right portal vein
FJ3113   FMA15423   vein       Posterior superior segmental branch of right portal vein
FJ3119   FMA15796   vein       Posterior superior segmental tributary of right hepatic vein
FJ2701   FMA4712    vein       Posterior vein of left ventricle
FJ2702   FMA4712    vein       Posterior vein of left ventricle
FJ2706   FMA4712    vein       Posterior vein of left ventricle
FJ2707   FMA4712    vein       Posterior vein of left ventricle
FJ2708   FMA4712    vein       Posterior vein of left ventricle
FJ2709   FMA4712    vein       Posterior vein of left ventricle
FJ2710   FMA4712    vein       Posterior vein of left ventricle
FJ2711   FMA4712    vein       Posterior vein of left ventricle
FJ2712   FMA4712    vein       Posterior vein of left ventricle
FJ2713   FMA4712    vein       Posterior vein of left ventricle
FJ3082   FMA71904   vein       Pre-hepatic portal vein
FJ2324   FMA85097   vein       Proper palmar digital vein of left index finger
FJ2325   FMA85097   vein       Proper palmar digital vein of left index finger
FJ2319   FMA85103   vein       Proper palmar digital vein of left little finger
FJ2321   FMA85103   vein       Proper palmar digital vein of left little finger
FJ2329   FMA85103   vein       Proper palmar digital vein of left little finger
FJ2326   FMA85099   vein       Proper palmar digital vein of left middle finger
FJ2340   FMA85099   vein       Proper palmar digital vein of left middle finger
FJ2327   FMA85101   vein       Proper palmar digital vein of left ring finger
FJ2328   FMA85101   vein       Proper palmar digital vein of left ring finger
FJ2354   FMA85096   vein       Proper palmar digital vein of right index finger
FJ2355   FMA85096   vein       Proper palmar digital vein of right index finger
FJ2349   FMA85102   vein       Proper palmar digital vein of right little finger
FJ2351   FMA85102   vein       Proper palmar digital vein of right little finger
FJ2360   FMA85102   vein       Proper palmar digital vein of right little finger
FJ2356   FMA85098   vein       Proper palmar digital vein of right middle finger
FJ2357   FMA85098   vein       Proper palmar digital vein of right middle finger
FJ2358   FMA85100   vein       Proper palmar digital vein of right ring finger
FJ2359   FMA85100   vein       Proper palmar digital vein of right ring finger
FJ3049   FMA8673    vein       Right anterior basal segmental vein
FJ3056   FMA8673    vein       Right anterior basal segmental vein
FJ2265   FMA77954   vein       Right anterior circumflex humeral vein
FJ3028   FMA8662    vein       Right anterior segmental vein
FJ3029   FMA8662    vein       Right anterior segmental vein
FJ2132   FMA44336   vein       Right anterior tibial vein
FJ2193   FMA44336   vein       Right anterior tibial vein
FJ3589   FMA4843    vein       Right ascending lumbar vein
FJ2269   FMA13330   vein       Right axillary vein
FJ2270   FMA22909   vein       Right basilic vein
FJ3583   FMA4751    vein       Right brachiocephalic vein
FJ2272   FMA13325   vein       Right cephalic vein
FJ2274   FMA77949   vein       Right circumflex scapular vein
FJ3591   FMA15407   vein       Right colic vein
FJ3566   FMA21387   vein       Right common iliac vein
FJ2135   FMA51042   vein       Right deep femoral vein
FJ2281   FMA22912   vein       Right deep palmar venous arch
FJ3568   FMA18885   vein       Right external iliac vein
FJ2144   FMA21188   vein       Right femoral vein
FJ2190   FMA44885   vein       Right fibular vein
FJ2194   FMA44885   vein       Right fibular vein
FJ2200   FMA44885   vein       Right fibular vein
FJ3595   FMA15400   vein       Right gastric vein
FJ3597   FMA15397   vein       Right gastroepiploic vein
FJ2151   FMA44887   vein       Right genicular vein
FJ2153   FMA44887   vein       Right genicular vein
FJ2181   FMA44887   vein       Right genicular vein
FJ2182   FMA44887   vein       Right genicular vein
FJ2145   FMA21379   vein       Right great saphenous vein
FJ2416   FMA14338   vein       Right hepatic vein
FJ3603   FMA18903   vein       Right iliolumbar vein
FJ3605   FMA21163   vein       Right inferior epigastric vein
FJ3606   FMA18912   vein       Right inferior gluteal vein
FJ3040   FMA49911   vein       Right inferior pulmonary vein
FJ3570   FMA18887   vein       Right internal iliac vein
FJ3571   FMA18887   vein       Right internal iliac vein
FJ3572   FMA18887   vein       Right internal iliac vein
FJ3607   FMA18887   vein       Right internal iliac vein
FJ3608   FMA18887   vein       Right internal iliac vein
FJ3609   FMA18887   vein       Right internal iliac vein
FJ3585   FMA4754    vein       Right internal jugular vein
FJ3610   FMA18918   vein       Right internal pudendal vein
FJ1993   FMA4758    vein       Right internal thoracic vein
FJ3059   FMA9425    vein       Right lateral basal segmental vein
FJ3060   FMA9425    vein       Right lateral basal segmental vein
FJ3061   FMA9425    vein       Right lateral basal segmental vein
FJ3062   FMA9425    vein       Right lateral basal segmental vein
FJ2201   FMA44920   vein       Right lateral circumflex femoral vein
FJ3611   FMA18906   vein       Right lateral sacral vein
FJ2285   FMA71211   vein       Right lateral thoracic vein
FJ2727   FMA4716    vein       Right marginal vein
FJ2728   FMA4716    vein       Right marginal vein
FJ2729   FMA4716    vein       Right marginal vein
FJ3054   FMA9422    vein       Right medial basal segmental vein
FJ3055   FMA9422    vein       Right medial basal segmental vein
FJ2341   FMA22935   vein       Right medial brachial vein
FJ2202   FMA44918   vein       Right medial circumflex femoral vein
FJ2286   FMA22968   vein       Right median antebrachial vein
FJ2287   FMA22964   vein       Right median cubital vein
FJ1996   FMA4772    vein       Right musculophrenic vein
FJ3612   FMA18915   vein       Right obturator vein
FJ2290   FMA22920   vein       Right palmar metacarpal vein
FJ2350   FMA22920   vein       Right palmar metacarpal vein
FJ2353   FMA22920   vein       Right palmar metacarpal vein
FJ2171   FMA44328   vein       Right popliteal vein
FJ1913   FMA15414   vein       Right portal vein
FJ2405   FMA15414   vein       Right portal vein
FJ3041   FMA9428    vein       Right posterior basal segmental vein
FJ3043   FMA9428    vein       Right posterior basal segmental vein
FJ3044   FMA9428    vein       Right posterior basal segmental vein
FJ3045   FMA9428    vein       Right posterior basal segmental vein
FJ3046   FMA9428    vein       Right posterior basal segmental vein
FJ3047   FMA9428    vein       Right posterior basal segmental vein
FJ3048   FMA9428    vein       Right posterior basal segmental vein
FJ3057   FMA9428    vein       Right posterior basal segmental vein
FJ3058   FMA9428    vein       Right posterior basal segmental vein
FJ3022   FMA8663    vein       Right posterior segmental vein
FJ3023   FMA8663    vein       Right posterior segmental vein
FJ3024   FMA8663    vein       Right posterior segmental vein
FJ3025   FMA8663    vein       Right posterior segmental vein
FJ3026   FMA8663    vein       Right posterior segmental vein
FJ3069   FMA8663    vein       Right posterior segmental vein
FJ3070   FMA8663    vein       Right posterior segmental vein
FJ2173   FMA44338   vein       Right posterior tibial vein
FJ2296   FMA22948   vein       Right radial vein
FJ3577   FMA14335   vein       Right renal vein
FJ3578   FMA14335   vein       Right renal vein
FJ2176   FMA44334   vein       Right small saphenous vein
FJ3587   FMA4755    vein       Right subclavian vein
FJ1995   FMA4844    vein       Right subcostal vein
FJ2299   FMA23114   vein       Right subscapular vein
FJ3637   FMA21385   vein       Right superficial dorsal vein of penis
FJ2178   FMA44340   vein       Right superficial epigastric vein
FJ2301   FMA22915   vein       Right superficial palmar venous arch
FJ3615   FMA4771    vein       Right superior epigastric vein
FJ3616   FMA18909   vein       Right superior gluteal vein
FJ1991   FMA4877    vein       Right superior intercostal vein
FJ3020   FMA49914   vein       Right superior pulmonary vein
FJ3050   FMA8670    vein       Right superior segmental vein
FJ3051   FMA8670    vein       Right superior segmental vein
FJ3052   FMA8670    vein       Right superior segmental vein
FJ3063   FMA8670    vein       Right superior segmental vein
FJ3065   FMA8670    vein       Right superior segmental vein
FJ3066   FMA8670    vein       Right superior segmental vein
FJ3580   FMA14343   vein       Right suprarenal vein
FJ2302   FMA50859   vein       Right suprascapular vein
FJ3618   FMA14341   vein       Right testicular vein
FJ2306   FMA71214   vein       Right thoracodorsal vein
FJ2312   FMA22951   vein       Right ulnar vein
FJ1985   FMA70839   vein       Set of anterior intercostal veins
FJ1994   FMA70839   vein       Set of anterior intercostal veins
FJ2185   FMA70917   vein       Set of dorsal digital veins
FJ2198   FMA70917   vein       Set of dorsal digital veins
FJ2100   FMA70922   vein       Set of perforating veins
FJ2119   FMA70922   vein       Set of perforating veins
FJ2138   FMA70922   vein       Set of perforating veins
FJ2174   FMA70922   vein       Set of perforating veins
FJ2192   FMA70922   vein       Set of perforating veins
FJ2120   FMA70919   vein       Set of plantar digital veins
FJ2175   FMA70919   vein       Set of plantar digital veins
FJ3639   FMA15395   vein       Sigmoid vein
FJ2724   FMA4714    vein       Small cardiac vein
FJ2731   FMA4714    vein       Small cardiac vein
FJ3641   FMA14331   vein       Splenic vein
FJ2208   FMA21384   vein       Superficial dorsal vein of penis
FJ2937   FMA8668    vein       Superior lingular vein
FJ2938   FMA8668    vein       Superior lingular vein
FJ3647   FMA14332   vein       Superior mesenteric vein
FJ3030   FMA68982   vein       Superior part of medial segmental vein
FJ3027   FMA68926   vein       Superior part of right anterior segmental vein
FJ3648   FMA78121   vein       Superior phrenic vein
FJ3649   FMA78121   vein       Superior phrenic vein
FJ3650   FMA78121   vein       Superior phrenic vein
FJ3651   FMA78121   vein       Superior phrenic vein
FJ3652   FMA78121   vein       Superior phrenic vein
FJ3653   FMA78121   vein       Superior phrenic vein
FJ3654   FMA78121   vein       Superior phrenic vein
FJ3657   FMA15393   vein       Superior rectal vein
FJ3645   FMA4720    vein       Superior vena cava
FJ1867   FMA15793   vein       Tributary of middle hepatic vein
FJ2113   FMA44499   vein       Tributary of plantar venous arch
FJ2115   FMA44499   vein       Tributary of plantar venous arch
FJ2160   FMA44499   vein       Tributary of plantar venous arch
FJ2165   FMA44499   vein       Tributary of plantar venous arch
FJ3102   FMA82697   vein       Trunk of left portal vein
FJ3031   FMA68880   vein       Trunk of right apical segmental vein
FJ3122   FMA82695   vein       Trunk of right portal vein

### Nervous system (147)
FJ1734   FMA61961   nerve      Anterior commissure
FJ1837   FMA72801   nerve      Anterior part of left superior temporal gyrus
FJ1838   FMA72800   nerve      Anterior part of right superior temporal gyrus
FJ1761   FMA73464   nerve      Brachium of left inferior colliculus
FJ1735   FMA73462   nerve      Brachium of left superior colliculus
FJ1809   FMA73463   nerve      Brachium of right inferior colliculus
FJ1736   FMA73461   nerve      Brachium of right superior colliculus
FJ1737   FMA78497   nerve      Central canal of spinal cord
FJ1781   FMA67944   nerve      Cerebellum
FJ1830   FMA67944   nerve      Cerebellum
FJ1738   FMA78467   nerve      Cerebral aqueduct
FJ1755   FMA61934   nerve      Choroid plexus of cerebral hemisphere
FJ1803   FMA61934   nerve      Choroid plexus of cerebral hemisphere
FJ1741   FMA61970   nerve      Commissure of fornix of forebrain
FJ1311   FMA52674   nerve      Communicating branch of left nasociliary nerve with left ciliary ganglion
FJ1362   FMA52673   nerve      Communicating branch of right nasociliary nerve with right ciliary ganglion
FJ1742   FMA86464   nerve      Corpus callosum
FJ1731   FMA78469   brain      Fourth ventricle
FJ1743   FMA62032   nerve      Habenula
FJ1760   FMA62008   nerve      Hypothalamus
FJ1808   FMA62008   nerve      Hypothalamus
FJ1293   FMA52577   nerve      Inferior branch of left oculomotor nerve
FJ1344   FMA52576   nerve      Inferior branch of right oculomotor nerve
FJ1763   FMA83740   nerve      Interpeduncular fossa
FJ1811   FMA83740   nerve      Interpeduncular fossa
FJ1752   FMA75351   nerve      Interventricular foramen
FJ1764   FMA61975   nerve      Lamina terminalis
FJ1812   FMA61975   nerve      Lamina terminalis
FJ1753   FMA72833   nerve      Left amygdala
FJ1732   FMA72670   nerve      Left angular gyrus
FJ1283   FMA52677   nerve      Left anterior ethmoidal nerve
FJ1754   FMA72827   nerve      Left caudate nucleus
FJ1288   FMA53550   nerve      Left ciliary ganglion
FJ1739   FMA72718   nerve      Left cingulate gyrus
FJ1756   FMA72925   nerve      Left fornix of forebrain
FJ1290   FMA52640   nerve      Left frontal nerve
FJ1783   FMA72690   nerve      Left fusiform gyrus
FJ1757   FMA72831   nerve      Left globus pallidus
FJ1759   FMA72714   nerve      Left hippocampus
FJ1762   FMA73435   nerve      Left inferior colliculus
FJ1744   FMA72658   nerve      Left inferior frontal gyrus
FJ1746   FMA72688   nerve      Left inferior temporal gyrus
FJ1296   FMA52699   nerve      Left infratrochlear nerve
FJ1748   FMA72978   nerve      Left insula
FJ1750   FMA72907   nerve      Left internal capsule
FJ1300   FMA52630   nerve      Left lacrimal nerve
FJ1766   FMA73304   nerve      Left lateral geniculate body
FJ1767   FMA78450   brain      Left lateral ventricle
FJ1318   FMA82735   nerve      Left long ciliary nerve
FJ1816M  FMA73310   nerve      Left medial geniculate body
FJ1787   FMA72656   nerve      Left middle frontal gyrus
FJ1789   FMA72686   nerve      Left middle temporal gyrus
FJ1310   FMA52670   nerve      Left nasociliary nerve
FJ1791   FMA72976   nerve      Left occipital lobe
FJ1312   FMA52623   nerve      Left ophthalmic nerve
FJ1313   FMA50878   nerve      Left optic nerve
FJ1772   FMA50878   nerve      Left optic nerve
FJ1773   FMA67936   nerve      Left optic tract
FJ1785   FMA72706   nerve      Left parahippocampal gyrus
FJ1797   FMA72666   nerve      Left postcentral gyrus
FJ1315   FMA52716   nerve      Left posterior ethmoidal nerve
FJ1800   FMA72662   nerve      Left precentral gyrus
FJ1776   FMA72829   nerve      Left putamen
FJ1777   FMA73414   nerve      Left stria medullaris of thalamus
FJ1778   FMA72940   nerve      Left stria terminalis
FJ1779   FMA73423   nerve      Left superior colliculus
FJ1833   FMA72654   nerve      Left superior frontal gyrus
FJ1835   FMA72672   brain      Left superior parietal lobule
FJ1325   FMA52657   nerve      Left supra-orbital nerve
FJ1841   FMA72668   nerve      Left supramarginal gyrus
FJ1326   FMA52644   nerve      Left supratrochlear nerve
FJ1782   FMA258716  nerve      Left thalamus
FJ1330   FMA50882   nerve      Left trochlear nerve
FJ1768   FMA74877   nerve      Mammillary body
FJ1815   FMA74877   nerve      Mammillary body
FJ1769   FMA62004   nerve      Medulla oblongata
FJ1831   FMA62004   nerve      Medulla oblongata
FJ1770   FMA61993   nerve      Midbrain
FJ1817   FMA61993   nerve      Midbrain
FJ1771   FMA62045   nerve      Optic chiasm
FJ1818   FMA62045   nerve      Optic chiasm
FJ1793   FMA256194  nerve      Orbital gyrus
FJ1794   FMA256194  nerve      Orbital gyrus
FJ1774   FMA62394   nerve      Peduncle of midbrain
FJ1821   FMA62394   nerve      Peduncle of midbrain
FJ1795   FMA62033   nerve      Pineal body
FJ1775   FMA67943   nerve      Pons
FJ1822   FMA67943   nerve      Pons
FJ1799   FMA62072   nerve      Posterior commissure
FJ1839   FMA72805   nerve      Posterior part of left superior temporal gyrus
FJ1840   FMA72804   nerve      Posterior part of right superior temporal gyrus
FJ1829   FMA72832   nerve      Right amygdala
FJ1733   FMA72669   nerve      Right angular gyrus
FJ1333   FMA52676   nerve      Right anterior ethmoidal nerve
FJ1802   FMA72826   nerve      Right caudate nucleus
FJ1339   FMA53549   nerve      Right ciliary ganglion
FJ1740   FMA72717   nerve      Right cingulate gyrus
FJ1804   FMA72924   nerve      Right fornix of forebrain
FJ1341   FMA52639   nerve      Right frontal nerve
FJ1784   FMA72689   nerve      Right fusiform gyrus
FJ1805   FMA72830   nerve      Right globus pallidus
FJ1807   FMA72713   nerve      Right hippocampus
FJ1810   FMA73434   nerve      Right inferior colliculus
FJ1745   FMA72657   nerve      Right inferior frontal gyrus
FJ1747   FMA72687   nerve      Right inferior temporal gyrus
FJ1347   FMA52698   nerve      Right infratrochlear nerve
FJ1749   FMA72977   nerve      Right insula
FJ1751   FMA72906   nerve      Right internal capsule
FJ1351   FMA52629   nerve      Right lacrimal nerve
FJ1813   FMA73303   nerve      Right lateral geniculate body
FJ1814   FMA78449   brain      Right lateral ventricle
FJ1369   FMA82734   nerve      Right long ciliary nerve
FJ1816   FMA73309   nerve      Right medial geniculate body
FJ1788   FMA72655   nerve      Right middle frontal gyrus
FJ1790   FMA72685   nerve      Right middle temporal gyrus
FJ1361   FMA52669   nerve      Right nasociliary nerve
FJ1792   FMA72975   nerve      Right occipital lobe
FJ1363   FMA52622   nerve      Right ophthalmic nerve
FJ1364   FMA50875   nerve      Right optic nerve
FJ1819   FMA50875   nerve      Right optic nerve
FJ1820   FMA62382   nerve      Right optic tract
FJ1786   FMA72705   nerve      Right parahippocampal gyrus
FJ1798   FMA72665   nerve      Right postcentral gyrus
FJ1366   FMA52715   nerve      Right posterior ethmoidal nerve
FJ1801   FMA72661   nerve      Right precentral gyrus
FJ1823   FMA72828   nerve      Right putamen
FJ1824   FMA73413   nerve      Right stria medullaris of thalamus
FJ1826   FMA73422   nerve      Right superior colliculus
FJ1834   FMA72653   nerve      Right superior frontal gyrus
FJ1836   FMA72671   brain      Right superior parietal lobule
FJ1376   FMA52656   nerve      Right supra-orbital nerve
FJ1842   FMA72667   nerve      Right supramarginal gyrus
FJ1377   FMA52643   nerve      Right supratrochlear nerve
FJ1827   FMA258714  nerve      Right thalamus
FJ1381   FMA50881   nerve      Right trochlear nerve
FJ1832   FMA61842   nerve      Septum of telencephalon
FJ1319   FMA7041    nerve      Short ciliary nerve
FJ1370   FMA7041    nerve      Short ciliary nerve
FJ1825   FMA61974   nerve      Stria terminalis
FJ1321   FMA52575   nerve      Superior branch of left oculomotor nerve
FJ1372   FMA52574   nerve      Superior branch of right oculomotor nerve
FJ1843   FMA83966   nerve      Tentorium cerebelli
FJ1730   FMA78454   brain      Third ventricle
FJ1780   FMA62327   nerve      Tuber cinereum
FJ1828   FMA62327   nerve      Tuber cinereum
FJ1758   FMA260794  nerve      White matter of left cerebral hemisphere
FJ1806   FMA260791  nerve      White matter of right cerebral hemisphere

### Sensory organs (37)
FJ1282   FMA58082   sense organ Anterior chamber of left eyeball
FJ1332   FMA58081   sense organ Anterior chamber of right eyeball
FJ2811   FMA52781   sense organ External ear
FJ1285   FMA58300   sense organ Left choroid
FJ1286   FMA58300   sense organ Left choroid
FJ1289   FMA58240   sense organ Left cornea
FJ1287   FMA58484   sense organ Left corona ciliaris
FJ1297   FMA58237   sense organ Left iris
FJ1298   FMA59583   sense organ Left lacrimal canaliculus
FJ1299   FMA59103   sense organ Left lacrimal gland
FJ1301   FMA59542   sense organ Left lacrimal lake
FJ1309   FMA59546   sense organ Left lacrimal sac
FJ1305   FMA58243   sense organ Left lens
FJ1302   FMA59556   sense organ Left nasolacrimal duct
FJ1317   FMA58272   sense organ Left sclera
FJ1331   FMA58829   sense organ Left vitreous body
FJ1316   FMA58608   sense organ Optic part of left retina
FJ1367   FMA58607   sense organ Optic part of right retina
FJ1336   FMA58299   sense organ Right choroid
FJ1337   FMA58299   sense organ Right choroid
FJ1340   FMA58239   sense organ Right cornea
FJ1338   FMA58483   sense organ Right corona ciliaris
FJ1348   FMA58236   sense organ Right iris
FJ1349   FMA59582   sense organ Right lacrimal canaliculus
FJ1350   FMA59102   sense organ Right lacrimal gland
FJ1352   FMA59541   sense organ Right lacrimal lake
FJ1360   FMA59545   sense organ Right lacrimal sac
FJ1356   FMA58242   sense organ Right lens
FJ1353   FMA59555   sense organ Right nasolacrimal duct
FJ1368   FMA58271   sense organ Right sclera
FJ1382   FMA58828   sense organ Right vitreous body
FJ1320   FMA58840   sense organ Suspensory ligament of left lens
FJ1371   FMA58839   sense organ Suspensory ligament of right lens
FJ1328   FMA59090   sense organ Tarsal plate of left lower eyelid
FJ1324   FMA59092   sense organ Tarsal plate of left upper eyelid
FJ1379   FMA59089   sense organ Tarsal plate of right lower eyelid
FJ1375   FMA59091   sense organ Tarsal plate of right upper eyelid

### Respiratory (125)
FJ2440   FMA9615    airway     Cricoid cartilage
FJ2769   FMA9615    airway     Cricoid cartilage
FJ2770   FMA55130   airway     Epiglottis
FJ2771   FMA55227   airway     Hyo-epiglottic ligament
FJ2441   FMA68227   airway     Inferior lingular bronchial tree
FJ2475   FMA68227   airway     Inferior lingular bronchial tree
FJ2449   FMA68215   airway     Lateral segmental bronchial tree
FJ2503   FMA68215   airway     Lateral segmental bronchial tree
FJ2504   FMA68215   airway     Lateral segmental bronchial tree
FJ2505   FMA68215   airway     Lateral segmental bronchial tree
FJ2535   FMA68231   airway     Left anterior basal segmental bronchial tree
FJ2536   FMA68231   airway     Left anterior basal segmental bronchial tree
FJ2538   FMA68231   airway     Left anterior basal segmental bronchial tree
FJ2443   FMA68222   airway     Left anterior segmental bronchial tree
FJ2467   FMA68222   airway     Left anterior segmental bronchial tree
FJ2468   FMA68222   airway     Left anterior segmental bronchial tree
FJ2469   FMA68222   airway     Left anterior segmental bronchial tree
FJ2471   FMA68222   airway     Left anterior segmental bronchial tree
FJ2472   FMA68222   airway     Left anterior segmental bronchial tree
FJ2473   FMA68222   airway     Left anterior segmental bronchial tree
FJ2474   FMA68222   airway     Left anterior segmental bronchial tree
FJ2444   FMA68223   airway     Left apical segmental bronchial tree
FJ2460   FMA68223   airway     Left apical segmental bronchial tree
FJ2461   FMA68223   airway     Left apical segmental bronchial tree
FJ2462   FMA68223   airway     Left apical segmental bronchial tree
FJ2463   FMA68223   airway     Left apical segmental bronchial tree
FJ2464   FMA68223   airway     Left apical segmental bronchial tree
FJ2775   FMA55114   airway     Left arytenoid cartilage
FJ2777   FMA55252   airway     Left conus elasticus
FJ2776   FMA55116   airway     Left corniculate cartilage
FJ2773   FMA55118   airway     Left cuneiform cartilage
